,level_0,index,date,open,high,low,close,volume,ema10,ema20,ema50,ema100,ema200,upper,lower,signal
22789,22789,22789,2022-08-26 09:15:00,21448.93000000,21456.79000000,21416.05000000,21445.51000000,1386.71956000,21432.495834393085,21446.304951685608,21493.85928873444,21528.60976983249,21526.3299178614,21558.446411465782,21244.692317305497,
22790,22790,22790,2022-08-26 09:30:00,21445.51000000,21450.11000000,21419.97000000,21432.38000000,1137.27984000,21432.474773594342,21444.97876581079,21491.44833623505,21526.704229835803,21525.395092808056,21555.78708832084,21242.032994160556,
22791,22791,22791,2022-08-26 09:45:00,21432.63000000,21438.22000000,21409.00000000,21438.22000000,1113.26332000,21433.51936021355,21444.33507382881,21489.360950500344,21524.95206686876,21524.527678949267,21553.431139086384,21239.6770449261,
22792,22792,22792,2022-08-26 10:00:00,21436.69000000,21447.28000000,21414.09000000,21415.79000000,1050.82711000,21430.29584017472,21441.616495368926,21486.475815186608,21522.790441782246,21523.445711994547,21551.413554739946,21237.65946057966,
22793,22793,22793,2022-08-26 10:15:00,21417.15000000,21433.80000000,21395.82000000,21414.25000000,1354.45299000,21427.378414688406,21439.010162476647,21483.64343027733,21520.64112610339,21522.35918749709,21549.736988893303,21235.982894733017,
22794,22794,22794,2022-08-26 10:30:00,21415.05000000,21425.80000000,21346.99000000,21404.05000000,2247.98416000,21423.136884745058,21435.68062319316,21480.522119286063,21518.332390933025,21521.18198165135,21548.35504149735,21234.600947337065,
22795,22795,22795,2022-08-26 10:45:00,21404.09000000,21415.96000000,21370.03000000,21395.01000000,1556.25701000,21418.0229057005,21431.807230508097,21477.16870284347,21515.890363389797,21519.926539047854,21547.15712220084,21233.403028040553,
22796,22796,22796,2022-08-26 11:00:00,21395.01000000,21417.22000000,21125.00000000,21201.98000000,5175.04491000,21378.742377391318,21409.918922840658,21466.376989006476,21509.674316589997,21516.76289189315,21545.95696407767,21232.202869917386,buy
22797,22797,22797,2022-08-26 11:15:00,21201.98000000,21242.88000000,21146.13000000,21186.92000000,3075.99419000,21343.86558150199,21388.680930189166,21455.417891398378,21503.283142004057,21513.480873068347,21544.486765773487,21230.7326716132,buy
22798,22798,22798,2022-08-26 11:30:00,21184.74000000,21186.92000000,21106.31000000,21160.91000000,2763.63122000,21310.600930319808,21366.988460647342,21443.868562323933,21496.503475825757,21509.972705177122,21542.398585224684,21228.6444910644,buy
22799,22799,22799,2022-08-26 11:45:00,21161.91000000,21211.09000000,21139.22000000,21189.77000000,2312.56907000,21288.63167026166,21350.110512014264,21433.90391282103,21490.429545611383,21506.786608608196,21539.274000428366,21225.51990626808,buy
22800,22800,22800,2022-08-26 12:00:00,21191.27000000,21211.53000000,21156.58000000,21203.13000000,1649.17617000,21273.085912032264,21336.112368012906,21424.853955455503,21484.740445698288,21503.765149816078,21534.64224041597,21220.888146255686,buy
22801,22801,22801,2022-08-26 12:15:00,21203.13000000,21297.98000000,21200.41000000,21294.39000000,2518.59525000,21276.95938257185,21332.138809154534,21419.737721908226,21480.971129941885,21501.681814992036,21528.006056881633,21214.251962721348,
22802,22802,22802,2022-08-26 12:30:00,21295.37000000,21692.09000000,21255.00000000,21506.01000000,10115.50236000,21318.604949376968,21348.697970187437,21423.120948500058,21481.466949150956,21501.72488150953,21518.8736652108,21205.119571050513,
22803,22803,22803,2022-08-26 12:45:00,21504.13000000,21684.44000000,21497.83000000,21639.79000000,4492.84191000,21377.00223130843,21376.421020645776,21431.617774049075,21484.60205906876,21503.09866378307,21506.79425666468,21193.040162504396,sell
22804,22804,22804,2022-08-26 13:00:00,21638.88000000,21886.77000000,21614.96000000,21807.31000000,8725.76177000,21455.240007434168,21417.458066298557,21446.35080251774,21490.99231532482,21506.12564225289,21491.39398904879,21177.639894888503,sell
22805,22805,22805,2022-08-26 13:15:00,21808.56000000,21823.08000000,21705.75000000,21776.30000000,4276.31048000,21513.614551537048,21451.63348855584,21459.28998673273,21496.6419724471,21508.813944320027,21472.40909453809,21158.655000377803,sell
22806,22806,22806,2022-08-26 13:30:00,21774.00000000,21791.22000000,21680.23000000,21726.77000000,4590.63620000,21552.37008762122,21477.836965836235,21469.77939901772,21501.198963091712,21510.982661291968,21449.712853107874,21135.95875894759,sell
22807,22807,22807,2022-08-26 13:45:00,21726.77000000,21787.99000000,21615.88000000,21753.46000000,4518.86031000,21588.931889871907,21504.08677861374,21480.904128468006,21506.1942311493,21513.395371129856,21423.333670252356,21109.57957609207,sell
22808,22808,22808,2022-08-26 14:00:00,21754.84000000,21809.64000000,21370.00000000,21629.68000000,13956.51877000,21596.340637167923,21516.04803779338,21486.73847637122,21508.639493898816,21514.55243211364,21393.462317543177,21079.70822338289,sell
22809,22809,22809,2022-08-26 14:15:00,21629.68000000,21648.51000000,21397.00000000,21450.90000000,8873.26816000,21569.89688495557,21509.843462765442,21485.333045925294,21507.49613758399,21513.91907458017,21360.447446776412,21046.693352616127,sell
22810,22810,22810,2022-08-26 14:30:00,21449.71000000,21453.71000000,21226.00000000,21290.40000000,9493.26128000,21519.079269509104,21488.94408535921,21477.688612751754,21503.19720416648,21511.695004186342,21324.77964312448,21011.025548964193,
22811,22811,22811,2022-08-26 14:45:00,21289.99000000,21414.20000000,21136.98000000,21159.93000000,6682.24666000,21453.77940232563,21457.609410563095,21465.227490683057,21496.399833786945,21508.194854890957,21287.065396689028,20973.311302528742,
22812,22812,22812,2022-08-26 15:00:00,21159.93000000,21166.45000000,20807.04000000,20845.28000000,12150.02823000,21343.143147357332,21399.292323842797,21440.91582438176,21483.50637173176,21501.598687180598,21247.993309891255,20934.23921573097,buy
22813,22813,22813,2022-08-26 15:15:00,20846.02000000,20888.88000000,20635.12000000,20805.22000000,11405.41331000,21245.338938746907,21342.71400728634,21415.986576366788,21470.07495843014,21494.669546014622,21208.295512434615,20894.54141827433,buy
22814,22814,22814,2022-08-26 15:30:00,20804.32000000,20894.50000000,20734.37000000,20773.34000000,5835.47140000,21159.52094988383,21288.48791135431,21390.784749842598,21456.278226580038,21487.492137596568,21168.70756041401,20854.953466253723,buy
22815,22815,22815,2022-08-26 15:45:00,20771.66000000,20835.00000000,20705.60000000,20781.08000000,4499.55799000,21090.713504450407,21240.163348368187,21366.874759652692,21442.90796466756,21480.46316110307,21129.930035348978,20816.175941188692,buy
22816,22816,22816,2022-08-26 16:00:00,20780.86000000,20832.23000000,20742.06000000,20832.00000000,3511.25070000,21043.674685459424,21201.290648523598,21345.899278881996,21430.8107772484,21474.010791340854,21092.594665238696,20778.84057107841,
22817,22817,22817,2022-08-26 16:15:00,20830.40000000,20832.02000000,20529.74000000,20584.44000000,6382.97575000,20960.177469921346,21142.542967711826,21316.038130690544,21414.050959877142,21465.159340680748,21057.237136770444,20743.483042610158,buy
22818,22818,22818,2022-08-26 16:30:00,20584.44000000,20699.99000000,20550.00000000,20643.59000000,4283.71006000,20902.61611175383,21095.023637453556,21289.667615761504,21398.794307206306,21456.984521370494,21024.27795629724,20710.523862136954,buy
22819,22819,22819,2022-08-26 16:45:00,20643.59000000,20741.90000000,20639.73000000,20722.76000000,2997.07872000,20869.915000525856,21059.569957696072,21267.43594455517,21385.407489241825,21449.678804739942,20994.011858389833,20680.257764229547,
22820,22820,22820,2022-08-26 17:00:00,20722.72000000,20777.77000000,20685.01000000,20716.32000000,3275.04179000,20841.98863679388,21026.87948553454,21245.823554572617,21372.158232029113,21442.381702205217,20966.605459840783,20652.851365680497,
22821,22821,22821,2022-08-26 17:15:00,20716.83000000,20761.32000000,20685.18000000,20716.33000000,2001.16256000,20819.141611922263,20997.30334405506,21225.059101452123,21359.17153436517,21435.1573071584,20942.102199177298,20628.348105017012,
22822,22822,22822,2022-08-26 17:30:00,20716.32000000,20737.88000000,20645.85000000,20683.43000000,1850.32600000,20794.466773390945,20967.410644621246,21203.818744532433,21345.79051388269,21427.677433455334,20920.433142970556,20606.67904881027,
22823,22823,22823,2022-08-26 17:45:00,20683.43000000,20708.58000000,20632.18000000,20651.75000000,2250.69976000,20768.518269138043,20937.34772608589,21182.16898984489,21332.047137370162,21419.95676247568,20901.432003385602,20587.677909225316,
22824,22824,22824,2022-08-26 18:00:00,20651.75000000,20666.31000000,20534.25000000,20647.13000000,3779.33536000,20746.447674749306,20909.707942649136,21161.187068674502,21318.484421778674,21412.266943943585,20884.852687783346,20571.09859362306,
22825,22825,22825,2022-08-26 18:15:00,20648.34000000,20650.10000000,20555.99000000,20583.99000000,2720.75194000,20716.90991570398,20878.687186206364,21138.551889510796,21303.93997778306,21404.025382312306,20870.387856290843,20556.633762130557,
22826,22826,22826,2022-08-26 18:30:00,20584.18000000,20738.86000000,20571.57000000,20724.59000000,2686.91147000,20718.30629466689,20864.01126371052,21122.318089922137,21292.467700995276,21397.264831244524,20857.687245414592,20543.933151254307,
22827,22827,22827,2022-08-26 18:45:00,20724.59000000,20738.03000000,20661.69000000,20692.17000000,1972.10955000,20713.55424109109,20847.64542907142,21105.44953737617,21280.580617807253,21390.248962276917,20846.374865666552,20532.620771506266,
22828,22828,22828,2022-08-26 19:00:00,20692.17000000,20728.95000000,20658.94000000,20696.02000000,1486.97123000,20710.366197256346,20833.204912017,21089.39347708691,21269.00516002889,21383.34121140849,20836.0645408545,20522.310446694213,
22829,22829,22829,2022-08-26 19:15:00,20695.44000000,20733.37000000,20648.00000000,20655.91000000,1656.73825000,20700.465070482463,20816.3196823011,21072.394125044288,21256.864661810494,21376.10308990194,20826.37357686927,20512.619482708986,
22830,22830,22830,2022-08-26 19:30:00,20657.00000000,20674.20000000,20627.74000000,20631.59000000,1446.88762000,20687.94233039474,20798.726379224805,21055.107688768043,21244.482985338997,21368.694999455154,20816.93459277532,20503.180498615035,
22831,22831,22831,2022-08-26 19:45:00,20631.59000000,20694.02000000,20616.05000000,20644.47000000,2395.04765000,20680.03827032297,20784.03529548911,21039.004249992828,21232.601540084757,21361.488780555104,20807.40569707284,20493.651602912556,
22832,22832,22832,2022-08-26 20:00:00,20643.01000000,20749.98000000,20638.57000000,20734.59000000,2184.13845000,20689.95676662788,20779.326219728242,21027.066436267618,21222.739925429614,21355.250981743615,20797.479243576607,20483.72514941632,
22833,22833,22833,2022-08-26 20:15:00,20735.67000000,20736.94000000,20691.65000000,20708.47000000,1317.98184000,20693.322809059177,20772.578008325556,21014.57245837477,21212.55636254982,21348.815350084475,20786.889365315215,20473.13527115493,
22834,22834,22834,2022-08-26 20:30:00,20707.27000000,20749.57000000,20660.00000000,20687.12000000,1725.91883000,20692.19502559387,20764.439150389786,21001.731185497327,21202.15168210329,21342.2313167503,20775.418383487257,20461.66428932697,
22835,22835,22835,2022-08-26 20:45:00,20687.09000000,20706.80000000,20643.69000000,20647.78000000,1483.10013000,20684.119566394984,20753.328755114566,20987.850746850374,21191.174025031934,21335.32135339955,20762.902051671957,20449.147957511672,
22836,22836,22836,2022-08-26 21:00:00,20647.77000000,20683.76000000,20616.22000000,20663.96000000,1315.05313000,20680.454190686803,20744.817445103658,20975.149148934674,21180.734143348134,21328.641140927914,20749.23345627886,20435.479362118574,
22837,22837,22837,2022-08-26 21:15:00,20664.93000000,20667.33000000,20590.00000000,20590.07000000,1253.60608000,20664.020701471018,20730.07959318902,20960.048005839195,21169.03782367787,21321.292174351518,20734.365284533193,20420.611190372907,
22838,22838,22838,2022-08-26 21:30:00,20590.07000000,20657.34000000,20568.38000000,20639.07000000,687.74156000,20659.484210294468,20721.412012885303,20947.460633061186,21158.543411327813,21314.50389400971,20718.310117598456,20404.55602343817,
22839,22839,22839,2022-08-26 21:45:00,20640.00000000,20656.97000000,20617.02000000,20639.32000000,634.08028000,20655.81799024093,20713.593725943843,20935.37668666663,21148.26175961835,21307.785646308123,20701.13842612593,20387.384331965644,
22840,22840,22840,2022-08-26 22:00:00,20639.32000000,20673.17000000,20613.04000000,20644.91000000,1167.01564000,20653.83471928803,20707.052418711093,20923.985836209114,21138.29439804175,21301.18986873292,20682.9740442655,20369.219950105213,
22841,22841,22841,2022-08-26 22:15:00,20645.93000000,20690.00000000,20641.78000000,20655.97000000,1179.83141000,20654.222952144748,20702.187426452896,20913.47541125974,21128.743419862705,21294.76977053657,20663.98706873873,20350.232974578445,
22842,22842,22842,2022-08-26 22:30:00,20655.97000000,20673.02000000,20580.08000000,20609.73000000,1845.67292000,20646.133324482067,20693.381957266905,20901.563826504454,21118.465926400077,21287.953454411832,20644.384352398472,20330.630258238187,
22843,22843,22843,2022-08-26 22:45:00,20608.61000000,20637.82000000,20592.88000000,20612.54000000,1236.60630000,20640.02544730351,20685.682723241487,20890.229558798397,21108.447591223838,21281.23292252714,20624.39800736572,20310.643913205433,
22844,22844,22844,2022-08-26 23:00:00,20612.54000000,20630.72000000,20261.32000000,20335.40000000,4938.97176000,20584.639002339234,20652.322463885157,20868.471536884736,21093.139718130296,21271.821649666173,20604.272566261992,20290.518472101707,
22845,22845,22845,2022-08-26 23:15:00,20333.63000000,20359.16000000,20165.61000000,20294.65000000,7281.82427000,20531.913729186643,20618.258419705617,20845.96873151671,21077.328040543554,21262.098548674472,20584.251635839497,20270.49754167921,
22846,22846,22846,2022-08-26 23:30:00,20296.21000000,20310.00000000,20159.32000000,20232.26000000,3809.39499000,20477.43123297089,20581.49666544794,20821.901722437626,21060.59401993873,21251.85139893642,20564.56498538133,20250.810891221045,buy
22847,22847,22847,2022-08-26 23:45:00,20232.26000000,20266.90000000,20107.90000000,20241.05000000,4638.39097000,20434.45282697618,20549.073173500517,20799.123223518505,21044.3654254845,21241.79367357387,20545.417022851918,20231.662928691632,
22848,22848,22848,2022-08-27 00:00:00,20239.14000000,20244.35000000,20141.32000000,20195.81000000,3890.84707000,20391.063222071418,20515.429061738563,20775.46388141974,21027.562347752133,21231.38587582687,20526.977518866013,20213.223424705728,buy
22849,22849,22849,2022-08-27 00:15:00,20195.81000000,20277.85000000,20171.42000000,20275.68000000,2218.14931000,20370.08445442207,20492.59581776346,20755.864513520926,21012.673588390702,21221.87636462461,20509.375250812063,20195.621156651778,
22850,22850,22850,2022-08-27 00:30:00,20275.68000000,20402.93000000,20253.40000000,20324.45000000,3530.00979000,20361.787280890785,20476.581930357417,20738.946297304417,20999.04539852158,21212.94674905621,20492.694978932126,20178.94088477184,
22851,22851,22851,2022-08-27 00:45:00,20324.45000000,20342.41000000,20287.19000000,20306.71000000,1577.13771000,20351.77322981973,20460.40365127576,20721.99585427287,20985.335786669668,21203.929467971073,20476.977864461474,20163.22377030119,
